submission_id,response1,startDate,context_picture,experiment_id,picture2,correct1,question1,problems,enjoyment,hit_id,item,botresponse,assignment_id,correct2,understand,text,condition,sentence,age,response,comments,picture1,response3,education,worker_id,languages,sex,RT,correct3,context,trial_number,startTime,attempts,picture,question3,fairprice,question2,size,response2,trial_name
264,pug,Thu Aug 08 2019 15:44:15 GMT-0400 (Eastern Daylight Time),NA,7,warmup/great-dane.jpg,pug,This is a ,no,1,3DZKABX2ZITX9NOG2TPGYBNW9CYCV1,dogs,margaret ,3AQF3RZ5596MKTRIIPCBI9OOBUCF61,great dane,yes,Please label the pictures below.,NA,NA,30,NA,interesting,warmup/pug.jpg,dogs,graduated_high_school,A17K1CHOI773VZ,"English,Croatian",male,NA,dogs,NA,2,1565293455536,1,NA,This is a ,1.50,These are both,NA,great dane,warmup1
264,swan,Thu Aug 08 2019 15:44:15 GMT-0400 (Eastern Daylight Time),NA,7,warmup/canary.jpg,swan,This is a ,no,1,3DZKABX2ZITX9NOG2TPGYBNW9CYCV1,birds,margaret ,3AQF3RZ5596MKTRIIPCBI9OOBUCF61,canary,yes,Please label the pictures below.,NA,NA,30,NA,interesting,warmup/swan.jpg,birds,graduated_high_school,A17K1CHOI773VZ,"English,Croatian",male,NA,birds,NA,3,1565293455536,1,NA,This is a ,1.50,These are both,NA,Canarie,warmup1
264,swan,Thu Aug 08 2019 15:44:15 GMT-0400 (Eastern Daylight Time),NA,7,warmup/canary.jpg,swan,This is a ,no,1,3DZKABX2ZITX9NOG2TPGYBNW9CYCV1,birds,margaret ,3AQF3RZ5596MKTRIIPCBI9OOBUCF61,canary,yes,Please label the pictures below.,NA,NA,30,NA,interesting,warmup/swan.jpg,birds,graduated_high_school,A17K1CHOI773VZ,"English,Croatian",male,NA,birds,NA,3,1565293455536,2,NA,This is a ,1.50,These are both,NA,Canarie,warmup1
264,swan,Thu Aug 08 2019 15:44:15 GMT-0400 (Eastern Daylight Time),NA,7,warmup/canary.jpg,swan,This is a ,no,1,3DZKABX2ZITX9NOG2TPGYBNW9CYCV1,birds,margaret ,3AQF3RZ5596MKTRIIPCBI9OOBUCF61,canary,yes,Please label the pictures below.,NA,NA,30,NA,interesting,warmup/swan.jpg,birds,graduated_high_school,A17K1CHOI773VZ,"English,Croatian",male,NA,birds,NA,3,1565293455536,3,NA,This is a ,1.50,These are both,NA,Canary,warmup1
264,NA,Thu Aug 08 2019 15:44:15 GMT-0400 (Eastern Daylight Time),images/fish-parade2.png,7,NA,NA,That ,no,1,3DZKABX2ZITX9NOG2TPGYBNW9CYCV1,fish,margaret ,3AQF3RZ5596MKTRIIPCBI9OOBUCF61,NA,yes,This one is also in the parade.,predicative,You say to your friend:,30,fish,interesting,NA,NA,graduated_high_school,A17K1CHOI773VZ,"English,Croatian",male,,NA,You see a parade of animals.,1,1565293455536,NA,images/clownfish.png,NA,1.50, is small.,small,NA,main1
264,NA,Thu Aug 08 2019 15:44:15 GMT-0400 (Eastern Daylight Time),images/bird-parade3.png,7,NA,NA,That ,no,1,3DZKABX2ZITX9NOG2TPGYBNW9CYCV1,birds,margaret ,3AQF3RZ5596MKTRIIPCBI9OOBUCF61,NA,yes,This one is also in the parade.,predicative,You say to your friend:,30,bird,interesting,NA,NA,graduated_high_school,A17K1CHOI773VZ,"English,Croatian",male,,NA,You see a parade of animals.,2,1565293455536,NA,images/canary.png,NA,1.50, is small.,small,NA,main1
264,NA,Thu Aug 08 2019 15:44:15 GMT-0400 (Eastern Daylight Time),images/dog-parade2.png,7,NA,NA,That ,no,1,3DZKABX2ZITX9NOG2TPGYBNW9CYCV1,dogs,margaret ,3AQF3RZ5596MKTRIIPCBI9OOBUCF61,NA,yes,This one is also in the parade.,predicative,You say to your friend:,30,dog,interesting,NA,NA,graduated_high_school,A17K1CHOI773VZ,"English,Croatian",male,,NA,You see a parade of animals.,3,1565293455536,NA,images/pug.png,NA,1.50, is small.,small,NA,main1
264,dandelion,Thu Aug 08 2019 15:44:15 GMT-0400 (Eastern Daylight Time),NA,7,warmup/sunflower.png,dandelion,This is a ,no,1,3DZKABX2ZITX9NOG2TPGYBNW9CYCV1,flowers,margaret ,3AQF3RZ5596MKTRIIPCBI9OOBUCF61,sunflower,yes,Please label the pictures below.,NA,NA,30,NA,interesting,warmup/dandelion.jpg,flower,graduated_high_school,A17K1CHOI773VZ,"English,Croatian",male,NA,flowers,NA,1,1565293455536,1,NA,This is a ,1.50,These are both,NA,sunflower,warmup2
264,dandelion,Thu Aug 08 2019 15:44:15 GMT-0400 (Eastern Daylight Time),NA,7,warmup/sunflower.png,dandelion,This is a ,no,1,3DZKABX2ZITX9NOG2TPGYBNW9CYCV1,flowers,margaret ,3AQF3RZ5596MKTRIIPCBI9OOBUCF61,sunflower,yes,Please label the pictures below.,NA,NA,30,NA,interesting,warmup/dandelion.jpg,flowers,graduated_high_school,A17K1CHOI773VZ,"English,Croatian",male,NA,flowers,NA,1,1565293455536,2,NA,This is a ,1.50,These are both,NA,sunflower,warmup2
264,marlin,Thu Aug 08 2019 15:44:15 GMT-0400 (Eastern Daylight Time),NA,7,warmup/goldfish.png,swordfish,This is a ,no,1,3DZKABX2ZITX9NOG2TPGYBNW9CYCV1,fish,margaret ,3AQF3RZ5596MKTRIIPCBI9OOBUCF61,goldfish,yes,Please label the pictures below.,NA,NA,30,NA,interesting,warmup/swordfish.jpg,fish,graduated_high_school,A17K1CHOI773VZ,"English,Croatian",male,NA,fish,NA,2,1565293455536,1,NA,This is a ,1.50,These are both,NA,goldfish,warmup2
264,swordfish,Thu Aug 08 2019 15:44:15 GMT-0400 (Eastern Daylight Time),NA,7,warmup/goldfish.png,swordfish,This is a ,no,1,3DZKABX2ZITX9NOG2TPGYBNW9CYCV1,fish,margaret ,3AQF3RZ5596MKTRIIPCBI9OOBUCF61,goldfish,yes,Please label the pictures below.,NA,NA,30,NA,interesting,warmup/swordfish.jpg,fish,graduated_high_school,A17K1CHOI773VZ,"English,Croatian",male,NA,fish,NA,2,1565293455536,2,NA,This is a ,1.50,These are both,NA,goldfish,warmup2
264,goose,Thu Aug 08 2019 15:44:15 GMT-0400 (Eastern Daylight Time),NA,7,warmup/sparrow.jpg,goose,This is a ,no,1,3DZKABX2ZITX9NOG2TPGYBNW9CYCV1,birds,margaret ,3AQF3RZ5596MKTRIIPCBI9OOBUCF61,sparrow,yes,Please label the pictures below.,NA,NA,30,NA,interesting,warmup/goose.png,bird,graduated_high_school,A17K1CHOI773VZ,"English,Croatian",male,NA,birds,NA,3,1565293455536,1,NA,This is a ,1.50,These are both,NA,sparrow,warmup2
264,goose,Thu Aug 08 2019 15:44:15 GMT-0400 (Eastern Daylight Time),NA,7,warmup/sparrow.jpg,goose,This is a ,no,1,3DZKABX2ZITX9NOG2TPGYBNW9CYCV1,birds,margaret ,3AQF3RZ5596MKTRIIPCBI9OOBUCF61,sparrow,yes,Please label the pictures below.,NA,NA,30,NA,interesting,warmup/goose.png,birds,graduated_high_school,A17K1CHOI773VZ,"English,Croatian",male,NA,birds,NA,3,1565293455536,2,NA,This is a ,1.50,These are both,NA,sparrow,warmup2
264,NA,Thu Aug 08 2019 15:44:15 GMT-0400 (Eastern Daylight Time),images/bird-parade.png,7,NA,NA,That ,no,1,3DZKABX2ZITX9NOG2TPGYBNW9CYCV1,birds,margaret ,3AQF3RZ5596MKTRIIPCBI9OOBUCF61,NA,yes,This one is also in the parade.,predicative,You say to your friend:,30,bird,interesting,NA,NA,graduated_high_school,A17K1CHOI773VZ,"English,Croatian",male,,NA,You see a parade of animals.,1,1565293455536,NA,images/goose.png,NA,1.50, is big.,big,NA,main2
264,NA,Thu Aug 08 2019 15:44:15 GMT-0400 (Eastern Daylight Time),images/fish-parade.png,7,NA,NA,That ,no,1,3DZKABX2ZITX9NOG2TPGYBNW9CYCV1,fish,margaret ,3AQF3RZ5596MKTRIIPCBI9OOBUCF61,NA,yes,This one is also in the parade.,predicative,You say to your friend:,30,fish,interesting,NA,NA,graduated_high_school,A17K1CHOI773VZ,"English,Croatian",male,,NA,You see a parade of animals.,2,1565293455536,NA,images/swordfish.png,NA,1.50, is big.,big,NA,main2
264,NA,Thu Aug 08 2019 15:44:15 GMT-0400 (Eastern Daylight Time),images/flower-parade2.png,7,NA,NA,That ,no,1,3DZKABX2ZITX9NOG2TPGYBNW9CYCV1,flowers,margaret ,3AQF3RZ5596MKTRIIPCBI9OOBUCF61,NA,yes,This one is also in the collection.,predicative,You say to your friend:,30,flower,interesting,NA,NA,graduated_high_school,A17K1CHOI773VZ,"English,Croatian",male,,NA,You see a collection of plants.,3,1565293455536,NA,images/sunflower.png,NA,1.50, is big.,big,NA,main2
263,dandelion,Thu Aug 08 2019 14:58:04 GMT-0500 (Central Daylight Time),NA,7,warmup/peony.png,daisy,This is a ,No,1,3DZKABX2ZITX9NOG2TPGYBNW9CYCV1,flowers,barbara,3VFJCI1K40NLKCLXLXLRBPFW8WQRGA,peony,yes,Please label the pictures below.,NA,NA,19,NA,,warmup/daisy.png,flowers,some_college,A1SX8IVV82M0LW,English,male,NA,flowers,NA,1,1565294284325,1,NA,This is a ,1.50,These are both,NA,rose,warmup1
263,daisy,Thu Aug 08 2019 14:58:04 GMT-0500 (Central Daylight Time),NA,7,warmup/peony.png,daisy,This is a ,No,1,3DZKABX2ZITX9NOG2TPGYBNW9CYCV1,flowers,barbara,3VFJCI1K40NLKCLXLXLRBPFW8WQRGA,peony,yes,Please label the pictures below.,NA,NA,19,NA,,warmup/daisy.png,flowers,some_college,A1SX8IVV82M0LW,English,male,NA,flowers,NA,1,1565294284325,2,NA,This is a ,1.50,These are both,NA,peony,warmup1
263,swan,Thu Aug 08 2019 14:58:04 GMT-0500 (Central Daylight Time),NA,7,warmup/sparrow.jpg,goose,This is a ,No,1,3DZKABX2ZITX9NOG2TPGYBNW9CYCV1,birds,barbara,3VFJCI1K40NLKCLXLXLRBPFW8WQRGA,sparrow,yes,Please label the pictures below.,NA,NA,19,NA,,warmup/goose.png,birds,some_college,A1SX8IVV82M0LW,English,male,NA,birds,NA,2,1565294284325,1,NA,This is a ,1.50,These are both,NA,sparrow,warmup1
263,goose,Thu Aug 08 2019 14:58:04 GMT-0500 (Central Daylight Time),NA,7,warmup/sparrow.jpg,goose,This is a ,No,1,3DZKABX2ZITX9NOG2TPGYBNW9CYCV1,birds,barbara,3VFJCI1K40NLKCLXLXLRBPFW8WQRGA,sparrow,yes,Please label the pictures below.,NA,NA,19,NA,,warmup/goose.png,birds,some_college,A1SX8IVV82M0LW,English,male,NA,birds,NA,2,1565294284325,2,NA,This is a ,1.50,These are both,NA,sparrow,warmup1
263,dandelion,Thu Aug 08 2019 14:58:04 GMT-0500 (Central Daylight Time),NA,7,warmup/sunflower.png,dandelion,This is a ,No,1,3DZKABX2ZITX9NOG2TPGYBNW9CYCV1,flowers,barbara,3VFJCI1K40NLKCLXLXLRBPFW8WQRGA,sunflower,yes,Please label the pictures below.,NA,NA,19,NA,,warmup/dandelion.jpg,flowers,some_college,A1SX8IVV82M0LW,English,male,NA,flowers,NA,3,1565294284325,1,NA,This is a ,1.50,These are both,NA,sunflower,warmup1
263,NA,Thu Aug 08 2019 14:58:04 GMT-0500 (Central Daylight Time),images/flower-parade.png,7,NA,NA,That's a big ,No,1,3DZKABX2ZITX9NOG2TPGYBNW9CYCV1,flowers,barbara,3VFJCI1K40NLKCLXLXLRBPFW8WQRGA,NA,yes,This one is also in the collection.,prenominal,You say to your friend:,19,peony,,NA,NA,some_college,A1SX8IVV82M0LW,English,male,,NA,You see a collection of plants.,1,1565294284325,NA,images/peony.png,NA,1.50,,big,NA,main1
263,NA,Thu Aug 08 2019 14:58:04 GMT-0500 (Central Daylight Time),images/bird-parade.png,7,NA,NA,That's a big ,No,1,3DZKABX2ZITX9NOG2TPGYBNW9CYCV1,birds,barbara,3VFJCI1K40NLKCLXLXLRBPFW8WQRGA,NA,yes,This one is also in the parade.,prenominal,You say to your friend:,19,goose,,NA,NA,some_college,A1SX8IVV82M0LW,English,male,,NA,You see a parade of animals.,2,1565294284325,NA,images/goose.png,NA,1.50,,big,NA,main1
263,NA,Thu Aug 08 2019 14:58:04 GMT-0500 (Central Daylight Time),images/flower-parade2.png,7,NA,NA,That's a small ,No,1,3DZKABX2ZITX9NOG2TPGYBNW9CYCV1,flowers,barbara,3VFJCI1K40NLKCLXLXLRBPFW8WQRGA,NA,yes,This one is also in the collection.,prenominal,You say to your friend:,19,flower,,NA,NA,some_college,A1SX8IVV82M0LW,English,male,,NA,You see a collection of plants.,3,1565294284325,NA,images/dandelion.png,NA,1.50,,small,NA,main1
263,dachschund,Thu Aug 08 2019 14:58:04 GMT-0500 (Central Daylight Time),NA,7,warmup/doberman.png,chihuahua,This is a ,No,1,3DZKABX2ZITX9NOG2TPGYBNW9CYCV1,dogs,barbara,3VFJCI1K40NLKCLXLXLRBPFW8WQRGA,doberman,yes,Please label the pictures below.,NA,NA,19,NA,,warmup/chihuahua.jpg,dogs,some_college,A1SX8IVV82M0LW,English,male,NA,dogs,NA,1,1565294284325,1,NA,This is a ,1.50,These are both,NA,jack russell,warmup2
263,chihuahua,Thu Aug 08 2019 14:58:04 GMT-0500 (Central Daylight Time),NA,7,warmup/doberman.png,chihuahua,This is a ,No,1,3DZKABX2ZITX9NOG2TPGYBNW9CYCV1,dogs,barbara,3VFJCI1K40NLKCLXLXLRBPFW8WQRGA,doberman,yes,Please label the pictures below.,NA,NA,19,NA,,warmup/chihuahua.jpg,dogs,some_college,A1SX8IVV82M0LW,English,male,NA,dogs,NA,1,1565294284325,2,NA,This is a ,1.50,These are both,NA,doberman,warmup2
263,poplar,Thu Aug 08 2019 14:58:04 GMT-0500 (Central Daylight Time),NA,7,warmup/bonsai.jpg,redwood|sequoia,This is a ,No,1,3DZKABX2ZITX9NOG2TPGYBNW9CYCV1,trees,barbara,3VFJCI1K40NLKCLXLXLRBPFW8WQRGA,bonsai,yes,Please label the pictures below.,NA,NA,19,NA,,warmup/sequoia.jpg,trees,some_college,A1SX8IVV82M0LW,English,male,NA,trees,NA,2,1565294284325,1,NA,This is a ,1.50,These are both,NA,sapling,warmup2
263,redwood,Thu Aug 08 2019 14:58:04 GMT-0500 (Central Daylight Time),NA,7,warmup/bonsai.jpg,redwood|sequoia,This is a ,No,1,3DZKABX2ZITX9NOG2TPGYBNW9CYCV1,trees,barbara,3VFJCI1K40NLKCLXLXLRBPFW8WQRGA,bonsai,yes,Please label the pictures below.,NA,NA,19,NA,,warmup/sequoia.jpg,trees,some_college,A1SX8IVV82M0LW,English,male,NA,trees,NA,2,1565294284325,2,NA,This is a ,1.50,These are both,NA,bonsai,warmup2
263,hummingbird,Thu Aug 08 2019 14:58:04 GMT-0500 (Central Daylight Time),NA,7,warmup/eagle.jpg,hummingbird,This is a ,No,1,3DZKABX2ZITX9NOG2TPGYBNW9CYCV1,birds,barbara,3VFJCI1K40NLKCLXLXLRBPFW8WQRGA,eagle,yes,Please label the pictures below.,NA,NA,19,NA,,warmup/colibri.jpg,birds,some_college,A1SX8IVV82M0LW,English,male,NA,birds,NA,3,1565294284325,1,NA,This is an ,1.50,These are both,NA,eagle,warmup2
263,NA,Thu Aug 08 2019 14:58:04 GMT-0500 (Central Daylight Time),images/bird-parade2.png,7,NA,NA,That's a small ,No,1,3DZKABX2ZITX9NOG2TPGYBNW9CYCV1,birds,barbara,3VFJCI1K40NLKCLXLXLRBPFW8WQRGA,NA,yes,This one is also in the parade.,prenominal,You say to your friend:,19,bird,,NA,NA,some_college,A1SX8IVV82M0LW,English,male,,NA,You see a parade of animals.,1,1565294284325,NA,images/hummingbird.png,NA,1.50,,small,NA,main2
263,NA,Thu Aug 08 2019 14:58:04 GMT-0500 (Central Daylight Time),images/dog-parade.png,7,NA,NA,That's a big ,No,1,3DZKABX2ZITX9NOG2TPGYBNW9CYCV1,dogs,barbara,3VFJCI1K40NLKCLXLXLRBPFW8WQRGA,NA,yes,This one is also in the parade.,prenominal,You say to your friend:,19,doberman,,NA,NA,some_college,A1SX8IVV82M0LW,English,male,,NA,You see a parade of animals.,2,1565294284325,NA,images/doberman.png,NA,1.50,,big,NA,main2
263,NA,Thu Aug 08 2019 14:58:04 GMT-0500 (Central Daylight Time),images/tree-parade.png,7,NA,NA,That's a big ,No,1,3DZKABX2ZITX9NOG2TPGYBNW9CYCV1,trees,barbara,3VFJCI1K40NLKCLXLXLRBPFW8WQRGA,NA,yes,This one is also in the landscape.,prenominal,You say to your friend:,19,tree,,NA,NA,some_college,A1SX8IVV82M0LW,English,male,,NA,You see the following items in a landscape.,3,1565294284325,NA,images/sequoia.png,NA,1.50,,big,NA,main2
262,hummingbird,Thu Aug 08 2019 12:52:22 GMT-0700 (Pacific Daylight Time),NA,7,warmup/eagle.jpg,hummingbird,This is a ,No issues.,1,3DZKABX2ZITX9NOG2TPGYBNW9CYCV1,birds,sarah,3H7XDTSHKDFQS82JKRVXYOND0B5WGI,eagle,,Please label the pictures below.,NA,NA,31,NA,,warmup/colibri.jpg,birds,graduated_high_school,AAIQLE701DI9U,English,male,NA,birds,NA,1,1565293942866,1,NA,This is an ,1.20,These are both,NA,eagle,warmup1
262,swordfish,Thu Aug 08 2019 12:52:22 GMT-0700 (Pacific Daylight Time),NA,7,warmup/goldfish.png,swordfish,This is a ,No issues.,1,3DZKABX2ZITX9NOG2TPGYBNW9CYCV1,fish,sarah,3H7XDTSHKDFQS82JKRVXYOND0B5WGI,goldfish,,Please label the pictures below.,NA,NA,31,NA,,warmup/swordfish.jpg,fish,graduated_high_school,AAIQLE701DI9U,English,male,NA,fish,NA,2,1565293942866,1,NA,This is a ,1.20,These are both,NA,goldfish,warmup1
262,dandylion,Thu Aug 08 2019 12:52:22 GMT-0700 (Pacific Daylight Time),NA,7,warmup/peony.png,daisy,This is a ,No issues.,1,3DZKABX2ZITX9NOG2TPGYBNW9CYCV1,flowers,sarah,3H7XDTSHKDFQS82JKRVXYOND0B5WGI,peony,,Please label the pictures below.,NA,NA,31,NA,,warmup/daisy.png,flowers,graduated_high_school,AAIQLE701DI9U,English,male,NA,flowers,NA,3,1565293942866,1,NA,This is a ,1.20,These are both,NA,rose,warmup1
262,dandylion,Thu Aug 08 2019 12:52:22 GMT-0700 (Pacific Daylight Time),NA,7,warmup/peony.png,daisy,This is a ,No issues.,1,3DZKABX2ZITX9NOG2TPGYBNW9CYCV1,flowers,sarah,3H7XDTSHKDFQS82JKRVXYOND0B5WGI,peony,,Please label the pictures below.,NA,NA,31,NA,,warmup/daisy.png,flowers,graduated_high_school,AAIQLE701DI9U,English,male,NA,flowers,NA,3,1565293942866,2,NA,This is a ,1.20,These are both,NA,rose,warmup1
262,dandy lion,Thu Aug 08 2019 12:52:22 GMT-0700 (Pacific Daylight Time),NA,7,warmup/peony.png,daisy,This is a ,No issues.,1,3DZKABX2ZITX9NOG2TPGYBNW9CYCV1,flowers,sarah,3H7XDTSHKDFQS82JKRVXYOND0B5WGI,peony,,Please label the pictures below.,NA,NA,31,NA,,warmup/daisy.png,flowers,graduated_high_school,AAIQLE701DI9U,English,male,NA,flowers,NA,3,1565293942866,3,NA,This is a ,1.20,These are both,NA,rose,warmup1
262,dandy lion,Thu Aug 08 2019 12:52:22 GMT-0700 (Pacific Daylight Time),NA,7,warmup/peony.png,daisy,This is a ,No issues.,1,3DZKABX2ZITX9NOG2TPGYBNW9CYCV1,flowers,sarah,3H7XDTSHKDFQS82JKRVXYOND0B5WGI,peony,,Please label the pictures below.,NA,NA,31,NA,,warmup/daisy.png,flowers,graduated_high_school,AAIQLE701DI9U,English,male,NA,flowers,NA,3,1565293942866,4,NA,This is a ,1.20,These are both,NA,rose,warmup1
262,flower,Thu Aug 08 2019 12:52:22 GMT-0700 (Pacific Daylight Time),NA,7,warmup/peony.png,daisy,This is a ,No issues.,1,3DZKABX2ZITX9NOG2TPGYBNW9CYCV1,flowers,sarah,3H7XDTSHKDFQS82JKRVXYOND0B5WGI,peony,,Please label the pictures below.,NA,NA,31,NA,,warmup/daisy.png,flowers,graduated_high_school,AAIQLE701DI9U,English,male,NA,flowers,NA,3,1565293942866,5,NA,This is a ,1.20,These are both,NA,rose,warmup1
262,daisy,Thu Aug 08 2019 12:52:22 GMT-0700 (Pacific Daylight Time),NA,7,warmup/peony.png,daisy,This is a ,No issues.,1,3DZKABX2ZITX9NOG2TPGYBNW9CYCV1,flowers,sarah,3H7XDTSHKDFQS82JKRVXYOND0B5WGI,peony,,Please label the pictures below.,NA,NA,31,NA,,warmup/daisy.png,flowers,graduated_high_school,AAIQLE701DI9U,English,male,NA,flowers,NA,3,1565293942866,6,NA,This is a ,1.20,These are both,NA,rose,warmup1
262,daisy,Thu Aug 08 2019 12:52:22 GMT-0700 (Pacific Daylight Time),NA,7,warmup/peony.png,daisy,This is a ,No issues.,1,3DZKABX2ZITX9NOG2TPGYBNW9CYCV1,flowers,sarah,3H7XDTSHKDFQS82JKRVXYOND0B5WGI,peony,,Please label the pictures below.,NA,NA,31,NA,,warmup/daisy.png,flowers,graduated_high_school,AAIQLE701DI9U,English,male,NA,flowers,NA,3,1565293942866,7,NA,This is a ,1.20,These are both,NA,rose,warmup1
262,daisy,Thu Aug 08 2019 12:52:22 GMT-0700 (Pacific Daylight Time),NA,7,warmup/peony.png,daisy,This is a ,No issues.,1,3DZKABX2ZITX9NOG2TPGYBNW9CYCV1,flowers,sarah,3H7XDTSHKDFQS82JKRVXYOND0B5WGI,peony,,Please label the pictures below.,NA,NA,31,NA,,warmup/daisy.png,flowers,graduated_high_school,AAIQLE701DI9U,English,male,NA,flowers,NA,3,1565293942866,8,NA,This is a ,1.20,These are both,NA,rose,warmup1
262,daisy,Thu Aug 08 2019 12:52:22 GMT-0700 (Pacific Daylight Time),NA,7,warmup/peony.png,daisy,This is a ,No issues.,1,3DZKABX2ZITX9NOG2TPGYBNW9CYCV1,flowers,sarah,3H7XDTSHKDFQS82JKRVXYOND0B5WGI,peony,,Please label the pictures below.,NA,NA,31,NA,,warmup/daisy.png,flowers,graduated_high_school,AAIQLE701DI9U,English,male,NA,flowers,NA,3,1565293942866,9,NA,This is a ,1.20,These are both,NA,rose,warmup1
262,daisy,Thu Aug 08 2019 12:52:22 GMT-0700 (Pacific Daylight Time),NA,7,warmup/peony.png,daisy,This is a ,No issues.,1,3DZKABX2ZITX9NOG2TPGYBNW9CYCV1,flowers,sarah,3H7XDTSHKDFQS82JKRVXYOND0B5WGI,peony,,Please label the pictures below.,NA,NA,31,NA,,warmup/daisy.png,flowers,graduated_high_school,AAIQLE701DI9U,English,male,NA,flowers,NA,3,1565293942866,10,NA,This is a ,1.20,These are both,NA,peony,warmup1
262,NA,Thu Aug 08 2019 12:52:22 GMT-0700 (Pacific Daylight Time),images/fish-parade.png,7,NA,NA,That ,No issues.,1,3DZKABX2ZITX9NOG2TPGYBNW9CYCV1,fish,sarah,3H7XDTSHKDFQS82JKRVXYOND0B5WGI,NA,,This one is also in the parade.,predicative,You say to your friend:,31,swordfish,,NA,NA,graduated_high_school,AAIQLE701DI9U,English,male,,NA,You see a parade of animals.,1,1565293942866,NA,images/swordfish.png,NA,1.20, is big.,big,NA,main1
262,NA,Thu Aug 08 2019 12:52:22 GMT-0700 (Pacific Daylight Time),images/bird-parade2.png,7,NA,NA,That ,No issues.,1,3DZKABX2ZITX9NOG2TPGYBNW9CYCV1,birds,sarah,3H7XDTSHKDFQS82JKRVXYOND0B5WGI,NA,,This one is also in the parade.,predicative,You say to your friend:,31,eagle,,NA,NA,graduated_high_school,AAIQLE701DI9U,English,male,,NA,You see a parade of animals.,2,1565293942866,NA,images/eagle.png,NA,1.20, is big.,big,NA,main1
262,NA,Thu Aug 08 2019 12:52:22 GMT-0700 (Pacific Daylight Time),images/flower-parade.png,7,NA,NA,That ,No issues.,1,3DZKABX2ZITX9NOG2TPGYBNW9CYCV1,flowers,sarah,3H7XDTSHKDFQS82JKRVXYOND0B5WGI,NA,,This one is also in the collection.,predicative,You say to your friend:,31,daisy,,NA,NA,graduated_high_school,AAIQLE701DI9U,English,male,,NA,You see a collection of plants.,3,1565293942866,NA,images/daisy.png,NA,1.20, is small.,small,NA,main1
262,dandy lion,Thu Aug 08 2019 12:52:22 GMT-0700 (Pacific Daylight Time),NA,7,warmup/sunflower.png,dandelion,This is a ,No issues.,1,3DZKABX2ZITX9NOG2TPGYBNW9CYCV1,flowers,sarah,3H7XDTSHKDFQS82JKRVXYOND0B5WGI,sunflower,,Please label the pictures below.,NA,NA,31,NA,,warmup/dandelion.jpg,flowers,graduated_high_school,AAIQLE701DI9U,English,male,NA,flowers,NA,1,1565293942866,1,NA,This is a ,1.20,These are both,NA,sunflower,warmup2
262,dandelion,Thu Aug 08 2019 12:52:22 GMT-0700 (Pacific Daylight Time),NA,7,warmup/sunflower.png,dandelion,This is a ,No issues.,1,3DZKABX2ZITX9NOG2TPGYBNW9CYCV1,flowers,sarah,3H7XDTSHKDFQS82JKRVXYOND0B5WGI,sunflower,,Please label the pictures below.,NA,NA,31,NA,,warmup/dandelion.jpg,flowers,graduated_high_school,AAIQLE701DI9U,English,male,NA,flowers,NA,1,1565293942866,2,NA,This is a ,1.20,These are both,NA,sunflower,warmup2
262,chihuahua,Thu Aug 08 2019 12:52:22 GMT-0700 (Pacific Daylight Time),NA,7,warmup/doberman.png,chihuahua,This is a ,No issues.,1,3DZKABX2ZITX9NOG2TPGYBNW9CYCV1,dogs,sarah,3H7XDTSHKDFQS82JKRVXYOND0B5WGI,doberman,,Please label the pictures below.,NA,NA,31,NA,,warmup/chihuahua.jpg,dogs,graduated_high_school,AAIQLE701DI9U,English,male,NA,dogs,NA,2,1565293942866,1,NA,This is a ,1.20,These are both,NA,doberman,warmup2
262,swan,Thu Aug 08 2019 12:52:22 GMT-0700 (Pacific Daylight Time),NA,7,warmup/canary.jpg,swan,This is a ,No issues.,1,3DZKABX2ZITX9NOG2TPGYBNW9CYCV1,birds,sarah,3H7XDTSHKDFQS82JKRVXYOND0B5WGI,canary,,Please label the pictures below.,NA,NA,31,NA,,warmup/swan.jpg,birds,graduated_high_school,AAIQLE701DI9U,English,male,NA,birds,NA,3,1565293942866,1,NA,This is a ,1.20,These are both,NA,bird,warmup2
262,swan,Thu Aug 08 2019 12:52:22 GMT-0700 (Pacific Daylight Time),NA,7,warmup/canary.jpg,swan,This is a ,No issues.,1,3DZKABX2ZITX9NOG2TPGYBNW9CYCV1,birds,sarah,3H7XDTSHKDFQS82JKRVXYOND0B5WGI,canary,,Please label the pictures below.,NA,NA,31,NA,,warmup/swan.jpg,birds,graduated_high_school,AAIQLE701DI9U,English,male,NA,birds,NA,3,1565293942866,2,NA,This is a ,1.20,These are both,NA,canary,warmup2
262,NA,Thu Aug 08 2019 12:52:22 GMT-0700 (Pacific Daylight Time),images/bird-parade3.png,7,NA,NA,That ,No issues.,1,3DZKABX2ZITX9NOG2TPGYBNW9CYCV1,birds,sarah,3H7XDTSHKDFQS82JKRVXYOND0B5WGI,NA,,This one is also in the parade.,predicative,You say to your friend:,31,swan,,NA,NA,graduated_high_school,AAIQLE701DI9U,English,male,,NA,You see a parade of animals.,1,1565293942866,NA,images/swan.png,NA,1.20, is big.,big,NA,main2
262,NA,Thu Aug 08 2019 12:52:22 GMT-0700 (Pacific Daylight Time),images/flower-parade2.png,7,NA,NA,That ,No issues.,1,3DZKABX2ZITX9NOG2TPGYBNW9CYCV1,flowers,sarah,3H7XDTSHKDFQS82JKRVXYOND0B5WGI,NA,,This one is also in the collection.,predicative,You say to your friend:,31,dandelion,,NA,NA,graduated_high_school,AAIQLE701DI9U,English,male,,NA,You see a collection of plants.,2,1565293942866,NA,images/dandelion.png,NA,1.20, is small.,small,NA,main2
