submission_id,response1,startDate,context_picture,experiment_id,picture2,correct1,question1,problems,enjoyment,hit_id,item,botresponse,assignment_id,correct2,understand,text,condition,sentence,age,response,comments,picture1,response3,education,worker_id,languages,sex,RT,correct3,context,trial_number,startTime,attempts,picture,question3,fairprice,question2,size,response2,trial_name
418,NA,Mon Aug 26 2019 08:05:46 GMT-0700 (Pacific Daylight Time),images/tree-parade.png,10,NA,NA,That's a small ,no,1,3CMV9YRYP3PHLWISYH4WY62P8P2LJK,trees,margaret,31N2WW6R9SENNA40ZNEDB6C44YN3FP,NA,yes,This one is also in the landscape.,prenominal,You say to your friend:,38,tree,,NA,NA,some_college,A2YGOORS5N9RW8,english,male,,NA,You see the following items in a landscape.,2,1566831946290,NA,images/bonsai.png,NA,1,,small,NA,main1
418,NA,Mon Aug 26 2019 08:05:46 GMT-0700 (Pacific Daylight Time),images/fish-parade2.png,10,NA,NA,That's a big ,no,1,3CMV9YRYP3PHLWISYH4WY62P8P2LJK,fish,margaret,31N2WW6R9SENNA40ZNEDB6C44YN3FP,NA,yes,This one is also in the parade.,prenominal,You say to your friend:,38,fish,,NA,NA,some_college,A2YGOORS5N9RW8,english,male,,NA,You see a parade of animals.,3,1566831946290,NA,images/tuna.png,NA,1,,big,NA,main1
418,swan,Mon Aug 26 2019 08:05:46 GMT-0700 (Pacific Daylight Time),NA,10,warmup/canary.jpg,swan,This is a ,no,1,3CMV9YRYP3PHLWISYH4WY62P8P2LJK,birds,margaret,31N2WW6R9SENNA40ZNEDB6C44YN3FP,canary,yes,Please label the pictures below.,NA,NA,38,NA,,warmup/swan.jpg,birds,some_college,A2YGOORS5N9RW8,english,male,NA,birds,NA,1,1566831946290,1,NA,This is a ,1,These are both,NA,canary,warmup2
418,chihuahua,Mon Aug 26 2019 08:05:46 GMT-0700 (Pacific Daylight Time),NA,10,warmup/doberman.png,chihuahua,This is a ,no,1,3CMV9YRYP3PHLWISYH4WY62P8P2LJK,dogs,margaret,31N2WW6R9SENNA40ZNEDB6C44YN3FP,doberman,yes,Please label the pictures below.,NA,NA,38,NA,,warmup/chihuahua.jpg,dogs,some_college,A2YGOORS5N9RW8,english,male,NA,dogs,NA,2,1566831946290,1,NA,This is a ,1,These are both,NA,doberman,warmup2
418,flower,Mon Aug 26 2019 08:05:46 GMT-0700 (Pacific Daylight Time),NA,10,warmup/peony.png,daisy,This is a ,no,1,3CMV9YRYP3PHLWISYH4WY62P8P2LJK,flowers,margaret,31N2WW6R9SENNA40ZNEDB6C44YN3FP,peony,yes,Please label the pictures below.,NA,NA,38,NA,,warmup/daisy.png,flowers,some_college,A2YGOORS5N9RW8,english,male,NA,flowers,NA,3,1566831946290,1,NA,This is a ,1,These are both,NA,flower,warmup2
418,daisy,Mon Aug 26 2019 08:05:46 GMT-0700 (Pacific Daylight Time),NA,10,warmup/peony.png,daisy,This is a ,no,1,3CMV9YRYP3PHLWISYH4WY62P8P2LJK,flowers,margaret,31N2WW6R9SENNA40ZNEDB6C44YN3FP,peony,yes,Please label the pictures below.,NA,NA,38,NA,,warmup/daisy.png,flowers,some_college,A2YGOORS5N9RW8,english,male,NA,flowers,NA,3,1566831946290,2,NA,This is a ,1,These are both,NA,peony,warmup2
418,NA,Mon Aug 26 2019 08:05:46 GMT-0700 (Pacific Daylight Time),images/bird-parade3.png,10,NA,NA,That's a big ,no,1,3CMV9YRYP3PHLWISYH4WY62P8P2LJK,birds,margaret,31N2WW6R9SENNA40ZNEDB6C44YN3FP,NA,yes,This one is also in the parade.,prenominal,You say to your friend:,38,bird,,NA,NA,some_college,A2YGOORS5N9RW8,english,male,,NA,You see a parade of animals.,1,1566831946290,NA,images/swan.png,NA,1,,big,NA,main2
418,NA,Mon Aug 26 2019 08:05:46 GMT-0700 (Pacific Daylight Time),images/flower-parade.png,10,NA,NA,That's a small ,no,1,3CMV9YRYP3PHLWISYH4WY62P8P2LJK,flowers,margaret,31N2WW6R9SENNA40ZNEDB6C44YN3FP,NA,yes,This one is also in the collection.,prenominal,You say to your friend:,38,flower,,NA,NA,some_college,A2YGOORS5N9RW8,english,male,,NA,You see a collection of plants.,2,1566831946290,NA,images/daisy.png,NA,1,,small,NA,main2
418,NA,Mon Aug 26 2019 08:05:46 GMT-0700 (Pacific Daylight Time),images/dog-parade.png,10,NA,NA,That's a small ,no,1,3CMV9YRYP3PHLWISYH4WY62P8P2LJK,dogs,margaret,31N2WW6R9SENNA40ZNEDB6C44YN3FP,NA,yes,This one is also in the parade.,prenominal,You say to your friend:,38,dog,,NA,NA,some_college,A2YGOORS5N9RW8,english,male,,NA,You see a parade of animals.,3,1566831946290,NA,images/chihuahua.png,NA,1,,small,NA,main2
417,tree,Mon Aug 26 2019 11:05:35 GMT-0400 (Eastern Daylight Time),NA,10,warmup/bonsai.jpg,redwood|sequoia,This is a ,no,2,3DW3BNF1GH6VXKY3LH9BWPRDJCA8V6,trees,margaret,32N49TQG3H6C3SPB8HYRG0TWY22VA0,bonsai,,Please label the pictures below.,NA,NA,,NA,,warmup/sequoia.jpg,trees,,A2ZIATVCA2NKPF,english,,NA,trees,NA,1,1566831935329,1,NA,This is a ,2.00,These are both,NA,bonzai,warmup1
417,tree,Mon Aug 26 2019 11:05:35 GMT-0400 (Eastern Daylight Time),NA,10,warmup/bonsai.jpg,redwood|sequoia,This is a ,no,2,3DW3BNF1GH6VXKY3LH9BWPRDJCA8V6,trees,margaret,32N49TQG3H6C3SPB8HYRG0TWY22VA0,bonsai,,Please label the pictures below.,NA,NA,,NA,,warmup/sequoia.jpg,trees,,A2ZIATVCA2NKPF,english,,NA,trees,NA,1,1566831935329,2,NA,This is a ,2.00,These are both,NA,bonsai,warmup1
417,tree,Mon Aug 26 2019 11:05:35 GMT-0400 (Eastern Daylight Time),NA,10,warmup/bonsai.jpg,redwood|sequoia,This is a ,no,2,3DW3BNF1GH6VXKY3LH9BWPRDJCA8V6,trees,margaret,32N49TQG3H6C3SPB8HYRG0TWY22VA0,bonsai,,Please label the pictures below.,NA,NA,,NA,,warmup/sequoia.jpg,trees,,A2ZIATVCA2NKPF,english,,NA,trees,NA,1,1566831935329,3,NA,This is a ,2.00,These are both,NA,bonsai,warmup1
417,redwood,Mon Aug 26 2019 11:05:35 GMT-0400 (Eastern Daylight Time),NA,10,warmup/bonsai.jpg,redwood|sequoia,This is a ,no,2,3DW3BNF1GH6VXKY3LH9BWPRDJCA8V6,trees,margaret,32N49TQG3H6C3SPB8HYRG0TWY22VA0,bonsai,,Please label the pictures below.,NA,NA,,NA,,warmup/sequoia.jpg,trees,,A2ZIATVCA2NKPF,english,,NA,trees,NA,1,1566831935329,4,NA,This is a ,2.00,These are both,NA,bonsai,warmup1
417,hummingbird,Mon Aug 26 2019 11:05:35 GMT-0400 (Eastern Daylight Time),NA,10,warmup/eagle.jpg,hummingbird,This is a ,no,2,3DW3BNF1GH6VXKY3LH9BWPRDJCA8V6,birds,margaret,32N49TQG3H6C3SPB8HYRG0TWY22VA0,eagle,,Please label the pictures below.,NA,NA,,NA,,warmup/colibri.jpg,birds,,A2ZIATVCA2NKPF,english,,NA,birds,NA,2,1566831935329,1,NA,This is an ,2.00,These are both,NA,eagle,warmup1
417,swan,Mon Aug 26 2019 11:05:35 GMT-0400 (Eastern Daylight Time),NA,10,warmup/canary.jpg,swan,This is a ,no,2,3DW3BNF1GH6VXKY3LH9BWPRDJCA8V6,birds,margaret,32N49TQG3H6C3SPB8HYRG0TWY22VA0,canary,,Please label the pictures below.,NA,NA,,NA,,warmup/swan.jpg,birds,,A2ZIATVCA2NKPF,english,,NA,birds,NA,3,1566831935329,1,NA,This is a ,2.00,These are both,NA,canary,warmup1
417,NA,Mon Aug 26 2019 11:05:35 GMT-0400 (Eastern Daylight Time),images/tree-parade.png,10,NA,NA,That's a big ,no,2,3DW3BNF1GH6VXKY3LH9BWPRDJCA8V6,trees,margaret,32N49TQG3H6C3SPB8HYRG0TWY22VA0,NA,,This one is also in the landscape.,prenominal,You say to your friend:,,redwood,,NA,NA,,A2ZIATVCA2NKPF,english,,,NA,You see the following items in a landscape.,1,1566831935329,NA,images/sequoia.png,NA,2.00,,big,NA,main1
417,NA,Mon Aug 26 2019 11:05:35 GMT-0400 (Eastern Daylight Time),images/bird-parade3.png,10,NA,NA,That's a small ,no,2,3DW3BNF1GH6VXKY3LH9BWPRDJCA8V6,birds,margaret,32N49TQG3H6C3SPB8HYRG0TWY22VA0,NA,,This one is also in the parade.,prenominal,You say to your friend:,,canary,,NA,NA,,A2ZIATVCA2NKPF,english,,,NA,You see a parade of animals.,2,1566831935329,NA,images/canary.png,NA,2.00,,small,NA,main1
417,NA,Mon Aug 26 2019 11:05:35 GMT-0400 (Eastern Daylight Time),images/bird-parade2.png,10,NA,NA,That's a small ,no,2,3DW3BNF1GH6VXKY3LH9BWPRDJCA8V6,birds,margaret,32N49TQG3H6C3SPB8HYRG0TWY22VA0,NA,,This one is also in the parade.,prenominal,You say to your friend:,,hummingbird,,NA,NA,,A2ZIATVCA2NKPF,english,,,NA,You see a parade of animals.,3,1566831935329,NA,images/hummingbird.png,NA,2.00,,small,NA,main1
417,tuna,Mon Aug 26 2019 11:05:35 GMT-0400 (Eastern Daylight Time),NA,10,warmup/clownfish.jpg,tuna,This is a ,no,2,3DW3BNF1GH6VXKY3LH9BWPRDJCA8V6,fish,margaret,32N49TQG3H6C3SPB8HYRG0TWY22VA0,clownfish,,Please label the pictures below.,NA,NA,,NA,,warmup/tuna.jpg,fish,,A2ZIATVCA2NKPF,english,,NA,fish,NA,1,1566831935329,1,NA,This is a ,2.00,These are both,NA,clownfish,warmup2
417,swordfish,Mon Aug 26 2019 11:05:35 GMT-0400 (Eastern Daylight Time),NA,10,warmup/goldfish.png,swordfish,This is a ,no,2,3DW3BNF1GH6VXKY3LH9BWPRDJCA8V6,fish,margaret,32N49TQG3H6C3SPB8HYRG0TWY22VA0,goldfish,,Please label the pictures below.,NA,NA,,NA,,warmup/swordfish.jpg,fish,,A2ZIATVCA2NKPF,english,,NA,fish,NA,2,1566831935329,1,NA,This is a ,2.00,These are both,NA,goldfish,warmup2
417,goose,Mon Aug 26 2019 11:05:35 GMT-0400 (Eastern Daylight Time),NA,10,warmup/sparrow.jpg,goose,This is a ,no,2,3DW3BNF1GH6VXKY3LH9BWPRDJCA8V6,birds,margaret,32N49TQG3H6C3SPB8HYRG0TWY22VA0,sparrow,,Please label the pictures below.,NA,NA,,NA,,warmup/goose.png,birds,,A2ZIATVCA2NKPF,english,,NA,birds,NA,3,1566831935329,1,NA,This is a ,2.00,These are both,NA,sparrow,warmup2
417,NA,Mon Aug 26 2019 11:05:35 GMT-0400 (Eastern Daylight Time),images/bird-parade.png,10,NA,NA,That's a big ,no,2,3DW3BNF1GH6VXKY3LH9BWPRDJCA8V6,birds,margaret,32N49TQG3H6C3SPB8HYRG0TWY22VA0,NA,,This one is also in the parade.,prenominal,You say to your friend:,,goose,,NA,NA,,A2ZIATVCA2NKPF,english,,,NA,You see a parade of animals.,1,1566831935329,NA,images/goose.png,NA,2.00,,big,NA,main2
417,NA,Mon Aug 26 2019 11:05:35 GMT-0400 (Eastern Daylight Time),images/fish-parade2.png,10,NA,NA,That's a big ,no,2,3DW3BNF1GH6VXKY3LH9BWPRDJCA8V6,fish,margaret,32N49TQG3H6C3SPB8HYRG0TWY22VA0,NA,,This one is also in the parade.,prenominal,You say to your friend:,,tuna,,NA,NA,,A2ZIATVCA2NKPF,english,,,NA,You see a parade of animals.,2,1566831935329,NA,images/tuna.png,NA,2.00,,big,NA,main2
417,NA,Mon Aug 26 2019 11:05:35 GMT-0400 (Eastern Daylight Time),images/fish-parade.png,10,NA,NA,That's a small ,no,2,3DW3BNF1GH6VXKY3LH9BWPRDJCA8V6,fish,margaret,32N49TQG3H6C3SPB8HYRG0TWY22VA0,NA,,This one is also in the parade.,prenominal,You say to your friend:,,goldfish,,NA,NA,,A2ZIATVCA2NKPF,english,,,NA,You see a parade of animals.,3,1566831935329,NA,images/goldfish.png,NA,2.00,,small,NA,main2
416,hummingbird,Mon Aug 26 2019 08:01:54 GMT-0700 (Pacific Daylight Time),NA,10,warmup/eagle.jpg,hummingbird,This is a ,no,1,3PKJ68EHDNKFZ0Z27WPY6E9IR8TJHB,birds,patricia,3EO896NRAXJ8RTOQXSBP8H8UR4GTJY,eagle,yes,Please label the pictures below.,NA,NA,35,NA,,warmup/colibri.jpg,birds,graduated_college,A3V57BKH58EUIY,english,female,NA,birds,NA,1,1566831714211,1,NA,This is an ,100,These are both,NA,eagle,warmup1
416,tuna,Mon Aug 26 2019 08:01:54 GMT-0700 (Pacific Daylight Time),NA,10,warmup/clownfish.jpg,tuna,This is a ,no,1,3PKJ68EHDNKFZ0Z27WPY6E9IR8TJHB,fish,patricia,3EO896NRAXJ8RTOQXSBP8H8UR4GTJY,clownfish,yes,Please label the pictures below.,NA,NA,35,NA,,warmup/tuna.jpg,fish,graduated_college,A3V57BKH58EUIY,english,female,NA,fish,NA,2,1566831714211,1,NA,This is a ,100,These are both,NA,clown fish,warmup1
416,tuna,Mon Aug 26 2019 08:01:54 GMT-0700 (Pacific Daylight Time),NA,10,warmup/clownfish.jpg,tuna,This is a ,no,1,3PKJ68EHDNKFZ0Z27WPY6E9IR8TJHB,fish,patricia,3EO896NRAXJ8RTOQXSBP8H8UR4GTJY,clownfish,yes,Please label the pictures below.,NA,NA,35,NA,,warmup/tuna.jpg,fish,graduated_college,A3V57BKH58EUIY,english,female,NA,fish,NA,2,1566831714211,2,NA,This is a ,100,These are both,NA,clown fish,warmup1
416,tuna,Mon Aug 26 2019 08:01:54 GMT-0700 (Pacific Daylight Time),NA,10,warmup/clownfish.jpg,tuna,This is a ,no,1,3PKJ68EHDNKFZ0Z27WPY6E9IR8TJHB,fish,patricia,3EO896NRAXJ8RTOQXSBP8H8UR4GTJY,clownfish,yes,Please label the pictures below.,NA,NA,35,NA,,warmup/tuna.jpg,fish,graduated_college,A3V57BKH58EUIY,english,female,NA,fish,NA,2,1566831714211,3,NA,This is a ,100,These are both,NA,clownfish,warmup1
416,swordfish,Mon Aug 26 2019 08:01:54 GMT-0700 (Pacific Daylight Time),NA,10,warmup/goldfish.png,swordfish,This is a ,no,1,3PKJ68EHDNKFZ0Z27WPY6E9IR8TJHB,fish,patricia,3EO896NRAXJ8RTOQXSBP8H8UR4GTJY,goldfish,yes,Please label the pictures below.,NA,NA,35,NA,,warmup/swordfish.jpg,fish,graduated_college,A3V57BKH58EUIY,english,female,NA,fish,NA,3,1566831714211,1,NA,This is a ,100,These are both,NA,goldfish,warmup1
416,NA,Mon Aug 26 2019 08:01:54 GMT-0700 (Pacific Daylight Time),images/fish-parade.png,10,NA,NA,That's a big ,no,1,3PKJ68EHDNKFZ0Z27WPY6E9IR8TJHB,fish,patricia,3EO896NRAXJ8RTOQXSBP8H8UR4GTJY,NA,yes,This one is also in the parade.,prenominal,You say to your friend:,35,swordfish,,NA,NA,graduated_college,A3V57BKH58EUIY,english,female,,NA,You see a parade of animals.,1,1566831714211,NA,images/swordfish.png,NA,100,,big,NA,main1
416,NA,Mon Aug 26 2019 08:01:54 GMT-0700 (Pacific Daylight Time),images/fish-parade2.png,10,NA,NA,That's a small ,no,1,3PKJ68EHDNKFZ0Z27WPY6E9IR8TJHB,fish,patricia,3EO896NRAXJ8RTOQXSBP8H8UR4GTJY,NA,yes,This one is also in the parade.,prenominal,You say to your friend:,35,clownfish,,NA,NA,graduated_college,A3V57BKH58EUIY,english,female,,NA,You see a parade of animals.,2,1566831714211,NA,images/clownfish.png,NA,100,,small,NA,main1
416,NA,Mon Aug 26 2019 08:01:54 GMT-0700 (Pacific Daylight Time),images/bird-parade2.png,10,NA,NA,That's a big ,no,1,3PKJ68EHDNKFZ0Z27WPY6E9IR8TJHB,birds,patricia,3EO896NRAXJ8RTOQXSBP8H8UR4GTJY,NA,yes,This one is also in the parade.,prenominal,You say to your friend:,35,eagle,,NA,NA,graduated_college,A3V57BKH58EUIY,english,female,,NA,You see a parade of animals.,3,1566831714211,NA,images/eagle.png,NA,100,,big,NA,main1
416,pug,Mon Aug 26 2019 08:01:54 GMT-0700 (Pacific Daylight Time),NA,10,warmup/great-dane.jpg,pug,This is a ,no,1,3PKJ68EHDNKFZ0Z27WPY6E9IR8TJHB,dogs,patricia,3EO896NRAXJ8RTOQXSBP8H8UR4GTJY,great dane,yes,Please label the pictures below.,NA,NA,35,NA,,warmup/pug.jpg,dogs,graduated_college,A3V57BKH58EUIY,english,female,NA,dogs,NA,1,1566831714211,1,NA,This is a ,100,These are both,NA,great dane,warmup2
416,swan,Mon Aug 26 2019 08:01:54 GMT-0700 (Pacific Daylight Time),NA,10,warmup/sparrow.jpg,goose,This is a ,no,1,3PKJ68EHDNKFZ0Z27WPY6E9IR8TJHB,birds,patricia,3EO896NRAXJ8RTOQXSBP8H8UR4GTJY,sparrow,yes,Please label the pictures below.,NA,NA,35,NA,,warmup/goose.png,birds,graduated_college,A3V57BKH58EUIY,english,female,NA,birds,NA,2,1566831714211,1,NA,This is a ,100,These are both,NA,pigeon,warmup2
416,goose,Mon Aug 26 2019 08:01:54 GMT-0700 (Pacific Daylight Time),NA,10,warmup/sparrow.jpg,goose,This is a ,no,1,3PKJ68EHDNKFZ0Z27WPY6E9IR8TJHB,birds,patricia,3EO896NRAXJ8RTOQXSBP8H8UR4GTJY,sparrow,yes,Please label the pictures below.,NA,NA,35,NA,,warmup/goose.png,birds,graduated_college,A3V57BKH58EUIY,english,female,NA,birds,NA,2,1566831714211,2,NA,This is a ,100,These are both,NA,sparrow,warmup2
416,dandelion,Mon Aug 26 2019 08:01:54 GMT-0700 (Pacific Daylight Time),NA,10,warmup/sunflower.png,dandelion,This is a ,no,1,3PKJ68EHDNKFZ0Z27WPY6E9IR8TJHB,flowers,patricia,3EO896NRAXJ8RTOQXSBP8H8UR4GTJY,sunflower,yes,Please label the pictures below.,NA,NA,35,NA,,warmup/dandelion.jpg,flowers,graduated_college,A3V57BKH58EUIY,english,female,NA,flowers,NA,3,1566831714211,1,NA,This is a ,100,These are both,NA,sunflower,warmup2
416,NA,Mon Aug 26 2019 08:01:54 GMT-0700 (Pacific Daylight Time),images/dog-parade2.png,10,NA,NA,That's a small ,no,1,3PKJ68EHDNKFZ0Z27WPY6E9IR8TJHB,dogs,patricia,3EO896NRAXJ8RTOQXSBP8H8UR4GTJY,NA,yes,This one is also in the parade.,prenominal,You say to your friend:,35,pug,,NA,NA,graduated_college,A3V57BKH58EUIY,english,female,,NA,You see a parade of animals.,1,1566831714211,NA,images/pug.png,NA,100,,small,NA,main2
416,NA,Mon Aug 26 2019 08:01:54 GMT-0700 (Pacific Daylight Time),images/flower-parade2.png,10,NA,NA,That's a big ,no,1,3PKJ68EHDNKFZ0Z27WPY6E9IR8TJHB,flowers,patricia,3EO896NRAXJ8RTOQXSBP8H8UR4GTJY,NA,yes,This one is also in the collection.,prenominal,You say to your friend:,35,sunflower,,NA,NA,graduated_college,A3V57BKH58EUIY,english,female,,NA,You see a collection of plants.,2,1566831714211,NA,images/sunflower.png,NA,100,,big,NA,main2
416,NA,Mon Aug 26 2019 08:01:54 GMT-0700 (Pacific Daylight Time),images/bird-parade.png,10,NA,NA,That's a small ,no,1,3PKJ68EHDNKFZ0Z27WPY6E9IR8TJHB,birds,patricia,3EO896NRAXJ8RTOQXSBP8H8UR4GTJY,NA,yes,This one is also in the parade.,prenominal,You say to your friend:,35,pigeon,,NA,NA,graduated_college,A3V57BKH58EUIY,english,female,,NA,You see a parade of animals.,3,1566831714211,NA,images/sparrow.png,NA,100,,small,NA,main2
412,hummingbird,Mon Aug 26 2019 09:56:15 GMT-0500 (Central Daylight Time),NA,10,warmup/eagle.jpg,hummingbird,This is a ,no,2,3CMV9YRYP3PHLWISYH4WY62P8P2LJK,birds,susan,3IJXV6UZ1Y7ZG3RSBLLUW1SCQ4UIRY,eagle,yes,Please label the pictures below.,NA,NA,44,NA,,warmup/colibri.jpg,birds,graduated_college,A2UTDZAZV1DF0N,english,male,NA,birds,NA,1,1566831375290,1,NA,This is an ,1.00,These are both,NA,eagle,warmup1
412,chiuaua,Mon Aug 26 2019 09:56:15 GMT-0500 (Central Daylight Time),NA,10,warmup/doberman.png,chihuahua,This is a ,no,2,3CMV9YRYP3PHLWISYH4WY62P8P2LJK,dogs,susan,3IJXV6UZ1Y7ZG3RSBLLUW1SCQ4UIRY,doberman,yes,Please label the pictures below.,NA,NA,44,NA,,warmup/chihuahua.jpg,dogs,graduated_college,A2UTDZAZV1DF0N,english,male,NA,dogs,NA,2,1566831375290,1,NA,This is a ,1.00,These are both,NA,doberman,warmup1
412,chihuahua,Mon Aug 26 2019 09:56:15 GMT-0500 (Central Daylight Time),NA,10,warmup/doberman.png,chihuahua,This is a ,no,2,3CMV9YRYP3PHLWISYH4WY62P8P2LJK,dogs,susan,3IJXV6UZ1Y7ZG3RSBLLUW1SCQ4UIRY,doberman,yes,Please label the pictures below.,NA,NA,44,NA,,warmup/chihuahua.jpg,dogs,graduated_college,A2UTDZAZV1DF0N,english,male,NA,dogs,NA,2,1566831375290,2,NA,This is a ,1.00,These are both,NA,doberman,warmup1
412,daisy,Mon Aug 26 2019 09:56:15 GMT-0500 (Central Daylight Time),NA,10,warmup/peony.png,daisy,This is a ,no,2,3CMV9YRYP3PHLWISYH4WY62P8P2LJK,flowers,susan,3IJXV6UZ1Y7ZG3RSBLLUW1SCQ4UIRY,peony,yes,Please label the pictures below.,NA,NA,44,NA,,warmup/daisy.png,flowers,graduated_college,A2UTDZAZV1DF0N,english,male,NA,flowers,NA,3,1566831375290,1,NA,This is a ,1.00,These are both,NA,carnation,warmup1
412,daisy,Mon Aug 26 2019 09:56:15 GMT-0500 (Central Daylight Time),NA,10,warmup/peony.png,daisy,This is a ,no,2,3CMV9YRYP3PHLWISYH4WY62P8P2LJK,flowers,susan,3IJXV6UZ1Y7ZG3RSBLLUW1SCQ4UIRY,peony,yes,Please label the pictures below.,NA,NA,44,NA,,warmup/daisy.png,flowers,graduated_college,A2UTDZAZV1DF0N,english,male,NA,flowers,NA,3,1566831375290,2,NA,This is a ,1.00,These are both,NA,peony,warmup1
412,NA,Mon Aug 26 2019 09:56:15 GMT-0500 (Central Daylight Time),images/bird-parade2.png,10,NA,NA,That's a big ,no,2,3CMV9YRYP3PHLWISYH4WY62P8P2LJK,birds,susan,3IJXV6UZ1Y7ZG3RSBLLUW1SCQ4UIRY,NA,yes,This one is also in the parade.,prenominal,You say to your friend:,44,eagle,,NA,NA,graduated_college,A2UTDZAZV1DF0N,english,male,,NA,You see a parade of animals.,1,1566831375290,NA,images/eagle.png,NA,1.00,,big,NA,main1
412,NA,Mon Aug 26 2019 09:56:15 GMT-0500 (Central Daylight Time),images/flower-parade.png,10,NA,NA,That's a small ,no,2,3CMV9YRYP3PHLWISYH4WY62P8P2LJK,flowers,susan,3IJXV6UZ1Y7ZG3RSBLLUW1SCQ4UIRY,NA,yes,This one is also in the collection.,prenominal,You say to your friend:,44,daisy,,NA,NA,graduated_college,A2UTDZAZV1DF0N,english,male,,NA,You see a collection of plants.,2,1566831375290,NA,images/daisy.png,NA,1.00,,small,NA,main1
412,NA,Mon Aug 26 2019 09:56:15 GMT-0500 (Central Daylight Time),images/dog-parade.png,10,NA,NA,That's a small ,no,2,3CMV9YRYP3PHLWISYH4WY62P8P2LJK,dogs,susan,3IJXV6UZ1Y7ZG3RSBLLUW1SCQ4UIRY,NA,yes,This one is also in the parade.,prenominal,You say to your friend:,44,dog,,NA,NA,graduated_college,A2UTDZAZV1DF0N,english,male,,NA,You see a parade of animals.,3,1566831375290,NA,images/chihuahua.png,NA,1.00,,small,NA,main1
412,mackeral,Mon Aug 26 2019 09:56:15 GMT-0500 (Central Daylight Time),NA,10,warmup/clownfish.jpg,tuna,This is a ,no,2,3CMV9YRYP3PHLWISYH4WY62P8P2LJK,fish,susan,3IJXV6UZ1Y7ZG3RSBLLUW1SCQ4UIRY,clownfish,yes,Please label the pictures below.,NA,NA,44,NA,,warmup/tuna.jpg,fish,graduated_college,A2UTDZAZV1DF0N,english,male,NA,fish,NA,1,1566831375290,1,NA,This is a ,1.00,These are both,NA,clown fish,warmup2
412,tuna,Mon Aug 26 2019 09:56:15 GMT-0500 (Central Daylight Time),NA,10,warmup/clownfish.jpg,tuna,This is a ,no,2,3CMV9YRYP3PHLWISYH4WY62P8P2LJK,fish,susan,3IJXV6UZ1Y7ZG3RSBLLUW1SCQ4UIRY,clownfish,yes,Please label the pictures below.,NA,NA,44,NA,,warmup/tuna.jpg,"fish\nfish\nfish",graduated_college,A2UTDZAZV1DF0N,english,male,NA,fish,NA,1,1566831375290,2,NA,This is a ,1.00,These are both,NA,clownfish,warmup2
412,tuna,Mon Aug 26 2019 09:56:15 GMT-0500 (Central Daylight Time),NA,10,warmup/clownfish.jpg,tuna,This is a ,no,2,3CMV9YRYP3PHLWISYH4WY62P8P2LJK,fish,susan,3IJXV6UZ1Y7ZG3RSBLLUW1SCQ4UIRY,clownfish,yes,Please label the pictures below.,NA,NA,44,NA,,warmup/tuna.jpg,"fish\nfish\nfish",graduated_college,A2UTDZAZV1DF0N,english,male,NA,fish,NA,1,1566831375290,3,NA,This is a ,1.00,These are both,NA,clownfish,warmup2
412,tuna,Mon Aug 26 2019 09:56:15 GMT-0500 (Central Daylight Time),NA,10,warmup/clownfish.jpg,tuna,This is a ,no,2,3CMV9YRYP3PHLWISYH4WY62P8P2LJK,fish,susan,3IJXV6UZ1Y7ZG3RSBLLUW1SCQ4UIRY,clownfish,yes,Please label the pictures below.,NA,NA,44,NA,,warmup/tuna.jpg,fish,graduated_college,A2UTDZAZV1DF0N,english,male,NA,fish,NA,1,1566831375290,4,NA,This is a ,1.00,These are both,NA,clownfish,warmup2
412,swordfish,Mon Aug 26 2019 09:56:15 GMT-0500 (Central Daylight Time),NA,10,warmup/goldfish.png,swordfish,This is a ,no,2,3CMV9YRYP3PHLWISYH4WY62P8P2LJK,fish,susan,3IJXV6UZ1Y7ZG3RSBLLUW1SCQ4UIRY,goldfish,yes,Please label the pictures below.,NA,NA,44,NA,,warmup/swordfish.jpg,fish,graduated_college,A2UTDZAZV1DF0N,english,male,NA,fish,NA,2,1566831375290,1,NA,This is a ,1.00,These are both,NA,godlfish,warmup2
412,swordfish,Mon Aug 26 2019 09:56:15 GMT-0500 (Central Daylight Time),NA,10,warmup/goldfish.png,swordfish,This is a ,no,2,3CMV9YRYP3PHLWISYH4WY62P8P2LJK,fish,susan,3IJXV6UZ1Y7ZG3RSBLLUW1SCQ4UIRY,goldfish,yes,Please label the pictures below.,NA,NA,44,NA,,warmup/swordfish.jpg,fish,graduated_college,A2UTDZAZV1DF0N,english,male,NA,fish,NA,2,1566831375290,2,NA,This is a ,1.00,These are both,NA,goldfish,warmup2
412,fern,Mon Aug 26 2019 09:56:15 GMT-0500 (Central Daylight Time),NA,10,warmup/bonsai.jpg,redwood|sequoia,This is a ,no,2,3CMV9YRYP3PHLWISYH4WY62P8P2LJK,trees,susan,3IJXV6UZ1Y7ZG3RSBLLUW1SCQ4UIRY,bonsai,yes,Please label the pictures below.,NA,NA,44,NA,,warmup/sequoia.jpg,trees,graduated_college,A2UTDZAZV1DF0N,english,male,NA,trees,NA,3,1566831375290,1,NA,This is a ,1.00,These are both,NA,bonsai,warmup2
