submission_id,response1,startDate,context_picture,experiment_id,picture2,correct1,question1,problems,enjoyment,hit_id,assignment_id,correct2,understand,text,sentence,age,response,comments,picture1,response3,education,worker_id,languages,sex,RT,correct3,context,trial_number,startTime,picture,fairprice,question2,response2,trial_name
56,spruce,Thu Jul 25 2019 14:11:18 GMT-0700 (Pacific Daylight Time),NA,4,images/bonsai.jpg,redwood|sequoia,This is a ,nope,2,38VTL6WC4A1TEWA6SUPSR4LGYXEY5T,3BXQMRHWK0MDSE900UERT5MD85WMUG,bonsai,yes,Please label the pictures below.,NA,35,NA,"well i don't get it, but ok, good luck to you",images/sequoia.jpg,tree,some_college,A2CWJRAEFZ44HU,english,male,NA,trees,NA,2,1564089078863,NA,1.25,These are both,bonsai,warmup
56,redwood,Thu Jul 25 2019 14:11:18 GMT-0700 (Pacific Daylight Time),NA,4,images/bonsai.jpg,redwood|sequoia,This is a ,nope,2,38VTL6WC4A1TEWA6SUPSR4LGYXEY5T,3BXQMRHWK0MDSE900UERT5MD85WMUG,bonsai,yes,Please label the pictures below.,NA,35,NA,"well i don't get it, but ok, good luck to you",images/sequoia.jpg,tree,some_college,A2CWJRAEFZ44HU,english,male,NA,trees,NA,2,1564089078863,NA,1.25,These are both,bonsai,warmup
56,redwood,Thu Jul 25 2019 14:11:18 GMT-0700 (Pacific Daylight Time),NA,4,images/bonsai.jpg,redwood|sequoia,This is a ,nope,2,38VTL6WC4A1TEWA6SUPSR4LGYXEY5T,3BXQMRHWK0MDSE900UERT5MD85WMUG,bonsai,yes,Please label the pictures below.,NA,35,NA,"well i don't get it, but ok, good luck to you",images/sequoia.jpg,trees,some_college,A2CWJRAEFZ44HU,english,male,NA,trees,NA,2,1564089078863,NA,1.25,These are both,bonsai,warmup
56,daisy,Thu Jul 25 2019 14:11:18 GMT-0700 (Pacific Daylight Time),NA,4,images/sunflower.png,daisy,This is a ,nope,2,38VTL6WC4A1TEWA6SUPSR4LGYXEY5T,3BXQMRHWK0MDSE900UERT5MD85WMUG,sunflower,yes,Please label the pictures below.,NA,35,NA,"well i don't get it, but ok, good luck to you",images/daisy.png,flowers,some_college,A2CWJRAEFZ44HU,english,male,NA,flowers,NA,3,1564089078863,NA,1.25,These are both,sunflower,warmup
56,NA,Thu Jul 25 2019 14:11:18 GMT-0700 (Pacific Daylight Time),images/tree-parade.png,4,NA,NA,That's a small ,nope,2,38VTL6WC4A1TEWA6SUPSR4LGYXEY5T,3BXQMRHWK0MDSE900UERT5MD85WMUG,NA,yes,Another plant belongs to the group.,You say to your friend:,35,bonsai,"well i don't get it, but ok, good luck to you",NA,NA,some_college,A2CWJRAEFZ44HU,english,male,,NA,You see a group of plants.,1,1564089078863,images/bonsai.jpg,1.25,,NA,main
56,NA,Thu Jul 25 2019 14:11:18 GMT-0700 (Pacific Daylight Time),images/flower-parade.png,4,NA,NA,That's a big ,nope,2,38VTL6WC4A1TEWA6SUPSR4LGYXEY5T,3BXQMRHWK0MDSE900UERT5MD85WMUG,NA,yes,Another plant belongs to the group.,You say to your friend:,35,sunflower,"well i don't get it, but ok, good luck to you",NA,NA,some_college,A2CWJRAEFZ44HU,english,male,,NA,You see a group of plants.,2,1564089078863,images/sunflower.png,1.25,,NA,main
56,NA,Thu Jul 25 2019 14:11:18 GMT-0700 (Pacific Daylight Time),images/dog_parade.png,4,NA,NA,That's a big ,nope,2,38VTL6WC4A1TEWA6SUPSR4LGYXEY5T,3BXQMRHWK0MDSE900UERT5MD85WMUG,NA,yes,Another animal belongs to the group.,You say to your friend:,35,great dane,"well i don't get it, but ok, good luck to you",NA,NA,some_college,A2CWJRAEFZ44HU,english,male,,NA,You see a group of animals.,3,1564089078863,images/great-dane.jpg,1.25,,NA,main
55,monkey,Thu Jul 25 2019 17:06:51 GMT-0400 (Eastern Daylight Time),NA,4,images/gorilla.jpg,spider monkey,This is a ,No problems.,1,38VTL6WC4A1TEWA6SUPSR4LGYXEY5T,3DH6GAKTYZDU8USOPK1A4SOZJXIZY1,gorilla,yes,Please label the pictures below.,NA,44,NA,"Nothing, thanks.",images/spidermonkey.jpg,primates,some_college,A2RQMEPIHW5BOS,English,female,NA,monkeys|apes,NA,1,1564088811614,NA,1.10,These are both,gorilla,warmup
55,spider monkey,Thu Jul 25 2019 17:06:51 GMT-0400 (Eastern Daylight Time),NA,4,images/gorilla.jpg,spider monkey,This is a ,No problems.,1,38VTL6WC4A1TEWA6SUPSR4LGYXEY5T,3DH6GAKTYZDU8USOPK1A4SOZJXIZY1,gorilla,yes,Please label the pictures below.,NA,44,NA,"Nothing, thanks.",images/spidermonkey.jpg,apes,some_college,A2RQMEPIHW5BOS,English,female,NA,monkeys|apes,NA,1,1564088811614,NA,1.10,These are both,gorilla,warmup
55,daisy,Thu Jul 25 2019 17:06:51 GMT-0400 (Eastern Daylight Time),NA,4,images/sunflower.png,daisy,This is a ,No problems.,1,38VTL6WC4A1TEWA6SUPSR4LGYXEY5T,3DH6GAKTYZDU8USOPK1A4SOZJXIZY1,sunflower,yes,Please label the pictures below.,NA,44,NA,"Nothing, thanks.",images/daisy.png,flowers,some_college,A2RQMEPIHW5BOS,English,female,NA,flowers,NA,2,1564088811614,NA,1.10,These are both,sunflower,warmup
55,redwood,Thu Jul 25 2019 17:06:51 GMT-0400 (Eastern Daylight Time),NA,4,images/bonsai.jpg,redwood|sequoia,This is a ,No problems.,1,38VTL6WC4A1TEWA6SUPSR4LGYXEY5T,3DH6GAKTYZDU8USOPK1A4SOZJXIZY1,bonsai,yes,Please label the pictures below.,NA,44,NA,"Nothing, thanks.",images/sequoia.jpg,trees,some_college,A2RQMEPIHW5BOS,English,female,NA,trees,NA,3,1564088811614,NA,1.10,These are both,bonsai,warmup
55,NA,Thu Jul 25 2019 17:06:51 GMT-0400 (Eastern Daylight Time),images/tree-parade.png,4,NA,NA,That ,No problems.,1,38VTL6WC4A1TEWA6SUPSR4LGYXEY5T,3DH6GAKTYZDU8USOPK1A4SOZJXIZY1,NA,yes,Another plant belongs to the group.,You say to your friend:,44,tree,"Nothing, thanks.",NA,NA,some_college,A2RQMEPIHW5BOS,English,female,,NA,You see a group of plants.,1,1564088811614,images/sequoia.jpg,1.10, is big.,NA,main
55,NA,Thu Jul 25 2019 17:06:51 GMT-0400 (Eastern Daylight Time),images/flower-parade.png,4,NA,NA,That ,No problems.,1,38VTL6WC4A1TEWA6SUPSR4LGYXEY5T,3DH6GAKTYZDU8USOPK1A4SOZJXIZY1,NA,yes,Another plant belongs to the group.,You say to your friend:,44,sunflower,"Nothing, thanks.",NA,NA,some_college,A2RQMEPIHW5BOS,English,female,,NA,You see a group of plants.,2,1564088811614,images/sunflower.png,1.10, is big.,NA,main
55,NA,Thu Jul 25 2019 17:06:51 GMT-0400 (Eastern Daylight Time),images/monkey-parade.png,4,NA,NA,That ,No problems.,1,38VTL6WC4A1TEWA6SUPSR4LGYXEY5T,3DH6GAKTYZDU8USOPK1A4SOZJXIZY1,NA,yes,Another animal belongs to the group.,You say to your friend:,44,gorilla,"Nothing, thanks.",NA,NA,some_college,A2RQMEPIHW5BOS,English,female,,NA,You see a group of animals.,3,1564088811614,images/gorilla.jpg,1.10, is big.,NA,main
55,swan,Thu Jul 25 2019 17:06:51 GMT-0400 (Eastern Daylight Time),NA,4,images/colibri.jpg,swan,This is a ,No problems.,1,38VTL6WC4A1TEWA6SUPSR4LGYXEY5T,3DH6GAKTYZDU8USOPK1A4SOZJXIZY1,hummingbird,yes,Please label the pictures below.,NA,44,NA,"Nothing, thanks.",images/swan.jpg,birds,some_college,A2RQMEPIHW5BOS,English,female,NA,birds,NA,1,1564088811614,NA,1.10,These are both,hummingbird,warmup
55,chihuahua,Thu Jul 25 2019 17:06:51 GMT-0400 (Eastern Daylight Time),NA,4,images/great-dane.jpg,chihuahua,This is a ,No problems.,1,38VTL6WC4A1TEWA6SUPSR4LGYXEY5T,3DH6GAKTYZDU8USOPK1A4SOZJXIZY1,great dane,yes,Please label the pictures below.,NA,44,NA,"Nothing, thanks.",images/chihuahua.jpg,dogs,some_college,A2RQMEPIHW5BOS,English,female,NA,dogs,NA,2,1564088811614,NA,1.10,These are both,jhyfj,warmup
55,chihuahua,Thu Jul 25 2019 17:06:51 GMT-0400 (Eastern Daylight Time),NA,4,images/great-dane.jpg,chihuahua,This is a ,No problems.,1,38VTL6WC4A1TEWA6SUPSR4LGYXEY5T,3DH6GAKTYZDU8USOPK1A4SOZJXIZY1,great dane,yes,Please label the pictures below.,NA,44,NA,"Nothing, thanks.",images/chihuahua.jpg,dogs,some_college,A2RQMEPIHW5BOS,English,female,NA,dogs,NA,2,1564088811614,NA,1.10,These are both,great dane,warmup
55,swordfish,Thu Jul 25 2019 17:06:51 GMT-0400 (Eastern Daylight Time),NA,4,images/goldfish.png,swordfish,This is a ,No problems.,1,38VTL6WC4A1TEWA6SUPSR4LGYXEY5T,3DH6GAKTYZDU8USOPK1A4SOZJXIZY1,goldfish,yes,Please label the pictures below.,NA,44,NA,"Nothing, thanks.",images/swordfish.jpg,fish,some_college,A2RQMEPIHW5BOS,English,female,NA,fish,NA,3,1564088811614,NA,1.10,These are both,goldfish,warmup
55,NA,Thu Jul 25 2019 17:06:51 GMT-0400 (Eastern Daylight Time),images/fish-parade.png,4,NA,NA,That ,No problems.,1,38VTL6WC4A1TEWA6SUPSR4LGYXEY5T,3DH6GAKTYZDU8USOPK1A4SOZJXIZY1,NA,yes,Another animal belongs to the group.,You say to your friend:,44,goldfish,"Nothing, thanks.",NA,NA,some_college,A2RQMEPIHW5BOS,English,female,,NA,You see a group of animals.,1,1564088811614,images/goldfish.png,1.10, is small.,NA,main
55,NA,Thu Jul 25 2019 17:06:51 GMT-0400 (Eastern Daylight Time),images/dog_parade.png,4,NA,NA,That ,No problems.,1,38VTL6WC4A1TEWA6SUPSR4LGYXEY5T,3DH6GAKTYZDU8USOPK1A4SOZJXIZY1,NA,yes,Another animal belongs to the group.,You say to your friend:,44,great dane,"Nothing, thanks.",NA,NA,some_college,A2RQMEPIHW5BOS,English,female,,NA,You see a group of animals.,2,1564088811614,images/great-dane.jpg,1.10, is big.,NA,main
55,NA,Thu Jul 25 2019 17:06:51 GMT-0400 (Eastern Daylight Time),images/bird-parade.png,4,NA,NA,That ,No problems.,1,38VTL6WC4A1TEWA6SUPSR4LGYXEY5T,3DH6GAKTYZDU8USOPK1A4SOZJXIZY1,NA,yes,Another animal belongs to the group.,You say to your friend:,44,swan,"Nothing, thanks.",NA,NA,some_college,A2RQMEPIHW5BOS,English,female,,NA,You see a group of animals.,3,1564088811614,images/swan.jpg,1.10, is big.,NA,main
54,shark,Thu Jul 25 2019 17:04:56 GMT-0400 (Eastern Daylight Time),NA,4,images/goldfish.png,swordfish,This is a ,,2,3OYHVNTV5TMK21R7TUK0R26WHDAOKT,3VHHR074H45ROLFJNAK1J0T40P1L73,goldfish,yes,Please label the pictures below.,NA,30,NA,"Great survey, gives you a chance to learn too",images/swordfish.jpg,fishes,higher_degree,ATDLGSQ11C6OF,English,female,NA,fish,NA,1,1564088696441,NA,1,These are both,fish,warmup
54,shark,Thu Jul 25 2019 17:04:56 GMT-0400 (Eastern Daylight Time),NA,4,images/goldfish.png,swordfish,This is a ,,2,3OYHVNTV5TMK21R7TUK0R26WHDAOKT,3VHHR074H45ROLFJNAK1J0T40P1L73,goldfish,yes,Please label the pictures below.,NA,30,NA,"Great survey, gives you a chance to learn too",images/swordfish.jpg,fishes,higher_degree,ATDLGSQ11C6OF,English,female,NA,fish,NA,1,1564088696441,NA,1,These are both,fish,warmup
54,swordfish,Thu Jul 25 2019 17:04:56 GMT-0400 (Eastern Daylight Time),NA,4,images/goldfish.png,swordfish,This is a ,,2,3OYHVNTV5TMK21R7TUK0R26WHDAOKT,3VHHR074H45ROLFJNAK1J0T40P1L73,goldfish,yes,Please label the pictures below.,NA,30,NA,"Great survey, gives you a chance to learn too",images/swordfish.jpg,fish,higher_degree,ATDLGSQ11C6OF,English,female,NA,fish,NA,1,1564088696441,NA,1,These are both,goldfish,warmup
54,lily,Thu Jul 25 2019 17:04:56 GMT-0400 (Eastern Daylight Time),NA,4,images/sunflower.png,daisy,This is a ,,2,3OYHVNTV5TMK21R7TUK0R26WHDAOKT,3VHHR074H45ROLFJNAK1J0T40P1L73,sunflower,yes,Please label the pictures below.,NA,30,NA,"Great survey, gives you a chance to learn too",images/daisy.png,flower,higher_degree,ATDLGSQ11C6OF,English,female,NA,flowers,NA,2,1564088696441,NA,1,These are both,sunflower,warmup
54,daisy,Thu Jul 25 2019 17:04:56 GMT-0400 (Eastern Daylight Time),NA,4,images/sunflower.png,daisy,This is a ,,2,3OYHVNTV5TMK21R7TUK0R26WHDAOKT,3VHHR074H45ROLFJNAK1J0T40P1L73,sunflower,yes,Please label the pictures below.,NA,30,NA,"Great survey, gives you a chance to learn too",images/daisy.png,flower,higher_degree,ATDLGSQ11C6OF,English,female,NA,flowers,NA,2,1564088696441,NA,1,These are both,sunflower,warmup
54,daisy,Thu Jul 25 2019 17:04:56 GMT-0400 (Eastern Daylight Time),NA,4,images/sunflower.png,daisy,This is a ,,2,3OYHVNTV5TMK21R7TUK0R26WHDAOKT,3VHHR074H45ROLFJNAK1J0T40P1L73,sunflower,yes,Please label the pictures below.,NA,30,NA,"Great survey, gives you a chance to learn too",images/daisy.png,flowers,higher_degree,ATDLGSQ11C6OF,English,female,NA,flowers,NA,2,1564088696441,NA,1,These are both,sunflower,warmup
54,wolf,Thu Jul 25 2019 17:04:56 GMT-0400 (Eastern Daylight Time),NA,4,images/great-dane.jpg,chihuahua,This is a ,,2,3OYHVNTV5TMK21R7TUK0R26WHDAOKT,3VHHR074H45ROLFJNAK1J0T40P1L73,great dane,yes,Please label the pictures below.,NA,30,NA,"Great survey, gives you a chance to learn too",images/chihuahua.jpg,animals,higher_degree,ATDLGSQ11C6OF,English,female,NA,dogs,NA,3,1564088696441,NA,1,These are both,dog,warmup
54,chihuahua,Thu Jul 25 2019 17:04:56 GMT-0400 (Eastern Daylight Time),NA,4,images/great-dane.jpg,chihuahua,This is a ,,2,3OYHVNTV5TMK21R7TUK0R26WHDAOKT,3VHHR074H45ROLFJNAK1J0T40P1L73,great dane,yes,Please label the pictures below.,NA,30,NA,"Great survey, gives you a chance to learn too",images/chihuahua.jpg,dogs,higher_degree,ATDLGSQ11C6OF,English,female,NA,dogs,NA,3,1564088696441,NA,1,These are both,great dane,warmup
54,NA,Thu Jul 25 2019 17:04:56 GMT-0400 (Eastern Daylight Time),images/dog_parade_small.png,4,NA,NA,That ,,2,3OYHVNTV5TMK21R7TUK0R26WHDAOKT,3VHHR074H45ROLFJNAK1J0T40P1L73,NA,yes,Another animal belongs to the group.,You say to your friend:,30,chihuahua,"Great survey, gives you a chance to learn too",NA,NA,higher_degree,ATDLGSQ11C6OF,English,female,,NA,You see a group of animals.,1,1564088696441,images/chihuahua.jpg,1, is small.,NA,main
54,NA,Thu Jul 25 2019 17:04:56 GMT-0400 (Eastern Daylight Time),images/fish-parade.png,4,NA,NA,That ,,2,3OYHVNTV5TMK21R7TUK0R26WHDAOKT,3VHHR074H45ROLFJNAK1J0T40P1L73,NA,yes,Another animal belongs to the group.,You say to your friend:,30,swordfish,"Great survey, gives you a chance to learn too",NA,NA,higher_degree,ATDLGSQ11C6OF,English,female,,NA,You see a group of animals.,2,1564088696441,images/swordfish.jpg,1, is big.,NA,main
54,NA,Thu Jul 25 2019 17:04:56 GMT-0400 (Eastern Daylight Time),images/flower-parade.png,4,NA,NA,That ,,2,3OYHVNTV5TMK21R7TUK0R26WHDAOKT,3VHHR074H45ROLFJNAK1J0T40P1L73,NA,yes,Another plant belongs to the group.,You say to your friend:,30,sunflower,"Great survey, gives you a chance to learn too",NA,NA,higher_degree,ATDLGSQ11C6OF,English,female,,NA,You see a group of plants.,3,1564088696441,images/sunflower.png,1, is big.,NA,main
54,chimpanzee,Thu Jul 25 2019 17:04:56 GMT-0400 (Eastern Daylight Time),NA,4,images/gorilla.jpg,spider monkey,This is a ,,2,3OYHVNTV5TMK21R7TUK0R26WHDAOKT,3VHHR074H45ROLFJNAK1J0T40P1L73,gorilla,yes,Please label the pictures below.,NA,30,NA,"Great survey, gives you a chance to learn too",images/spidermonkey.jpg,monkeys,higher_degree,ATDLGSQ11C6OF,English,female,NA,monkeys|apes,NA,1,1564088696441,NA,1,These are both,gorilla,warmup
54,"spider monkey\n\nspider monkey\n\nspider monkey",Thu Jul 25 2019 17:04:56 GMT-0400 (Eastern Daylight Time),NA,4,images/gorilla.jpg,spider monkey,This is a ,,2,3OYHVNTV5TMK21R7TUK0R26WHDAOKT,3VHHR074H45ROLFJNAK1J0T40P1L73,gorilla,yes,Please label the pictures below.,NA,30,NA,"Great survey, gives you a chance to learn too",images/spidermonkey.jpg,monkeys,higher_degree,ATDLGSQ11C6OF,English,female,NA,monkeys|apes,NA,1,1564088696441,NA,1,These are both,gorilla,warmup
54,"spider monkey\n\nspider monkey\n\nspider monkey",Thu Jul 25 2019 17:04:56 GMT-0400 (Eastern Daylight Time),NA,4,images/gorilla.jpg,spider monkey,This is a ,,2,3OYHVNTV5TMK21R7TUK0R26WHDAOKT,3VHHR074H45ROLFJNAK1J0T40P1L73,gorilla,yes,Please label the pictures below.,NA,30,NA,"Great survey, gives you a chance to learn too",images/spidermonkey.jpg,monkeys,higher_degree,ATDLGSQ11C6OF,English,female,NA,monkeys|apes,NA,1,1564088696441,NA,1,These are both,gorilla,warmup
54,"spider monkey\n\nspider monkey\n\nspider monkey",Thu Jul 25 2019 17:04:56 GMT-0400 (Eastern Daylight Time),NA,4,images/gorilla.jpg,spider monkey,This is a ,,2,3OYHVNTV5TMK21R7TUK0R26WHDAOKT,3VHHR074H45ROLFJNAK1J0T40P1L73,gorilla,yes,Please label the pictures below.,NA,30,NA,"Great survey, gives you a chance to learn too",images/spidermonkey.jpg,monkeys,higher_degree,ATDLGSQ11C6OF,English,female,NA,monkeys|apes,NA,1,1564088696441,NA,1,These are both,gorilla,warmup
54,"spider monkey\n\nspider monkey\n\nspider monkey",Thu Jul 25 2019 17:04:56 GMT-0400 (Eastern Daylight Time),NA,4,images/gorilla.jpg,spider monkey,This is a ,,2,3OYHVNTV5TMK21R7TUK0R26WHDAOKT,3VHHR074H45ROLFJNAK1J0T40P1L73,gorilla,yes,Please label the pictures below.,NA,30,NA,"Great survey, gives you a chance to learn too",images/spidermonkey.jpg,monkey,higher_degree,ATDLGSQ11C6OF,English,female,NA,monkeys|apes,NA,1,1564088696441,NA,1,These are both,gorilla,warmup
54,"spider monkey\n\nspider monkey\n\nspider monkey",Thu Jul 25 2019 17:04:56 GMT-0400 (Eastern Daylight Time),NA,4,images/gorilla.jpg,spider monkey,This is a ,,2,3OYHVNTV5TMK21R7TUK0R26WHDAOKT,3VHHR074H45ROLFJNAK1J0T40P1L73,gorilla,yes,Please label the pictures below.,NA,30,NA,"Great survey, gives you a chance to learn too",images/spidermonkey.jpg,apes,higher_degree,ATDLGSQ11C6OF,English,female,NA,monkeys|apes,NA,1,1564088696441,NA,1,These are both,gorilla,warmup
54,"spider monkey\n\nspider monkey\n\nspider monkey",Thu Jul 25 2019 17:04:56 GMT-0400 (Eastern Daylight Time),NA,4,images/gorilla.jpg,spider monkey,This is a ,,2,3OYHVNTV5TMK21R7TUK0R26WHDAOKT,3VHHR074H45ROLFJNAK1J0T40P1L73,gorilla,yes,Please label the pictures below.,NA,30,NA,"Great survey, gives you a chance to learn too",images/spidermonkey.jpg,apes,higher_degree,ATDLGSQ11C6OF,English,female,NA,monkeys|apes,NA,1,1564088696441,NA,1,These are both,[dd,warmup
54,"spider monkey\n\nspider monkey\n\nspider monkey",Thu Jul 25 2019 17:04:56 GMT-0400 (Eastern Daylight Time),NA,4,images/gorilla.jpg,spider monkey,This is a ,,2,3OYHVNTV5TMK21R7TUK0R26WHDAOKT,3VHHR074H45ROLFJNAK1J0T40P1L73,gorilla,yes,Please label the pictures below.,NA,30,NA,"Great survey, gives you a chance to learn too",images/spidermonkey.jpg,apes,higher_degree,ATDLGSQ11C6OF,English,female,NA,monkeys|apes,NA,1,1564088696441,NA,1,These are both,gorilla,warmup
54,"spider monkey\n\nspider monkey\n\nspider monkey",Thu Jul 25 2019 17:04:56 GMT-0400 (Eastern Daylight Time),NA,4,images/gorilla.jpg,spider monkey,This is a ,,2,3OYHVNTV5TMK21R7TUK0R26WHDAOKT,3VHHR074H45ROLFJNAK1J0T40P1L73,gorilla,yes,Please label the pictures below.,NA,30,NA,"Great survey, gives you a chance to learn too",images/spidermonkey.jpg,apes,higher_degree,ATDLGSQ11C6OF,English,female,NA,monkeys|apes,NA,1,1564088696441,NA,1,These are both,gorilla,warmup
54,"spider monkey\n\nspider monkey\n\nspider monkey",Thu Jul 25 2019 17:04:56 GMT-0400 (Eastern Daylight Time),NA,4,images/gorilla.jpg,spider monkey,This is a ,,2,3OYHVNTV5TMK21R7TUK0R26WHDAOKT,3VHHR074H45ROLFJNAK1J0T40P1L73,gorilla,yes,Please label the pictures below.,NA,30,NA,"Great survey, gives you a chance to learn too",images/spidermonkey.jpg,apes,higher_degree,ATDLGSQ11C6OF,English,female,NA,monkeys|apes,NA,1,1564088696441,NA,1,These are both,gorilla,warmup
54,"spider monkey\n\nspider monkey\n\nspider monkey",Thu Jul 25 2019 17:04:56 GMT-0400 (Eastern Daylight Time),NA,4,images/gorilla.jpg,spider monkey,This is a ,,2,3OYHVNTV5TMK21R7TUK0R26WHDAOKT,3VHHR074H45ROLFJNAK1J0T40P1L73,gorilla,yes,Please label the pictures below.,NA,30,NA,"Great survey, gives you a chance to learn too",images/spidermonkey.jpg,apes,higher_degree,ATDLGSQ11C6OF,English,female,NA,monkeys|apes,NA,1,1564088696441,NA,1,These are both,gorilla,warmup
54,"spider monkey\n\nspider monkey\n\nspider monkey",Thu Jul 25 2019 17:04:56 GMT-0400 (Eastern Daylight Time),NA,4,images/gorilla.jpg,spider monkey,This is a ,,2,3OYHVNTV5TMK21R7TUK0R26WHDAOKT,3VHHR074H45ROLFJNAK1J0T40P1L73,gorilla,yes,Please label the pictures below.,NA,30,NA,"Great survey, gives you a chance to learn too",images/spidermonkey.jpg,apes,higher_degree,ATDLGSQ11C6OF,English,female,NA,monkeys|apes,NA,1,1564088696441,NA,1,These are both,gorilla,warmup
54,spider monkey,Thu Jul 25 2019 17:04:56 GMT-0400 (Eastern Daylight Time),NA,4,images/gorilla.jpg,spider monkey,This is a ,,2,3OYHVNTV5TMK21R7TUK0R26WHDAOKT,3VHHR074H45ROLFJNAK1J0T40P1L73,gorilla,yes,Please label the pictures below.,NA,30,NA,"Great survey, gives you a chance to learn too",images/spidermonkey.jpg,apes,higher_degree,ATDLGSQ11C6OF,English,female,NA,monkeys|apes,NA,1,1564088696441,NA,1,These are both,gorilla,warmup
54,swan,Thu Jul 25 2019 17:04:56 GMT-0400 (Eastern Daylight Time),NA,4,images/colibri.jpg,swan,This is a ,,2,3OYHVNTV5TMK21R7TUK0R26WHDAOKT,3VHHR074H45ROLFJNAK1J0T40P1L73,hummingbird,yes,Please label the pictures below.,NA,30,NA,"Great survey, gives you a chance to learn too",images/swan.jpg,birds,higher_degree,ATDLGSQ11C6OF,English,female,NA,birds,NA,2,1564088696441,NA,1,These are both,woodpecker,warmup
54,swan,Thu Jul 25 2019 17:04:56 GMT-0400 (Eastern Daylight Time),NA,4,images/colibri.jpg,swan,This is a ,,2,3OYHVNTV5TMK21R7TUK0R26WHDAOKT,3VHHR074H45ROLFJNAK1J0T40P1L73,hummingbird,yes,Please label the pictures below.,NA,30,NA,"Great survey, gives you a chance to learn too",images/swan.jpg,birds,higher_degree,ATDLGSQ11C6OF,English,female,NA,birds,NA,2,1564088696441,NA,1,These are both,hummingbird,warmup
54,tree,Thu Jul 25 2019 17:04:56 GMT-0400 (Eastern Daylight Time),NA,4,images/bonsai.jpg,redwood|sequoia,This is a ,,2,3OYHVNTV5TMK21R7TUK0R26WHDAOKT,3VHHR074H45ROLFJNAK1J0T40P1L73,bonsai,yes,Please label the pictures below.,NA,30,NA,"Great survey, gives you a chance to learn too",images/sequoia.jpg,plants,higher_degree,ATDLGSQ11C6OF,English,female,NA,trees,NA,3,1564088696441,NA,1,These are both,shrub,warmup
54,redwood,Thu Jul 25 2019 17:04:56 GMT-0400 (Eastern Daylight Time),NA,4,images/bonsai.jpg,redwood|sequoia,This is a ,,2,3OYHVNTV5TMK21R7TUK0R26WHDAOKT,3VHHR074H45ROLFJNAK1J0T40P1L73,bonsai,yes,Please label the pictures below.,NA,30,NA,"Great survey, gives you a chance to learn too",images/sequoia.jpg,trees,higher_degree,ATDLGSQ11C6OF,English,female,NA,trees,NA,3,1564088696441,NA,1,These are both,bonsai,warmup
54,NA,Thu Jul 25 2019 17:04:56 GMT-0400 (Eastern Daylight Time),images/monkey-parade.png,4,NA,NA,That ,,2,3OYHVNTV5TMK21R7TUK0R26WHDAOKT,3VHHR074H45ROLFJNAK1J0T40P1L73,NA,yes,Another animal belongs to the group.,You say to your friend:,30,chimpanzee,"Great survey, gives you a chance to learn too",NA,NA,higher_degree,ATDLGSQ11C6OF,English,female,,NA,You see a group of animals.,1,1564088696441,images/gorilla.jpg,1, is big.,NA,main
54,NA,Thu Jul 25 2019 17:04:56 GMT-0400 (Eastern Daylight Time),images/tree-parade.png,4,NA,NA,That ,,2,3OYHVNTV5TMK21R7TUK0R26WHDAOKT,3VHHR074H45ROLFJNAK1J0T40P1L73,NA,yes,Another plant belongs to the group.,You say to your friend:,30,bonsai,"Great survey, gives you a chance to learn too",NA,NA,higher_degree,ATDLGSQ11C6OF,English,female,,NA,You see a group of plants.,2,1564088696441,images/bonsai.jpg,1, is small.,NA,main
54,NA,Thu Jul 25 2019 17:04:56 GMT-0400 (Eastern Daylight Time),images/bird-parade.png,4,NA,NA,That ,,2,3OYHVNTV5TMK21R7TUK0R26WHDAOKT,3VHHR074H45ROLFJNAK1J0T40P1L73,NA,yes,Another animal belongs to the group.,You say to your friend:,30,swan,"Great survey, gives you a chance to learn too",NA,NA,higher_degree,ATDLGSQ11C6OF,English,female,,NA,You see a group of animals.,3,1564088696441,images/swan.jpg,1, is big.,NA,main
53,flower,Thu Jul 25 2019 17:04:15 GMT-0400 (Eastern Daylight Time),NA,4,images/sunflower.png,daisy,This is a ,no,2,3MD8CKRQZZBSOUD5311SKIBODBUJRY,3KWTYT0871RC1H10ZH54LGF89J6L5O,sunflower,yes,Please label the pictures below.,NA,28,NA,none,images/daisy.png,flowers,graduated_college,A3UV55HC87DO9C,English,male,NA,flowers,NA,1,1564088655782,NA,1.20,These are both,sunflower,warmup
53,daisy,Thu Jul 25 2019 17:04:15 GMT-0400 (Eastern Daylight Time),NA,4,images/sunflower.png,daisy,This is a ,no,2,3MD8CKRQZZBSOUD5311SKIBODBUJRY,3KWTYT0871RC1H10ZH54LGF89J6L5O,sunflower,yes,Please label the pictures below.,NA,28,NA,none,images/daisy.png,flowers,graduated_college,A3UV55HC87DO9C,English,male,NA,flowers,NA,1,1564088655782,NA,1.20,These are both,sunflower,warmup
53,Chihuahua,Thu Jul 25 2019 17:04:15 GMT-0400 (Eastern Daylight Time),NA,4,images/great-dane.jpg,chihuahua,This is a ,no,2,3MD8CKRQZZBSOUD5311SKIBODBUJRY,3KWTYT0871RC1H10ZH54LGF89J6L5O,great dane,yes,Please label the pictures below.,NA,28,NA,none,images/chihuahua.jpg,dogs,graduated_college,A3UV55HC87DO9C,English,male,NA,dogs,NA,2,1564088655782,NA,1.20,These are both,doberman,warmup
